source_id,operation_date,importer_name,importer_tax_id,supplier_name,supplier_country,product_name,product_category,hs_code,origin_country,destination_country,quantity,unit,fob_value_usd,freight_usd,insurance_usd,tariff_rate,additional_tax_rate,entry_port,transport_mode,description_raw
SEED-00509,2026-04-24,Maderas Uruguay Import,21888999001,Vietnam Stone Flex Co.,VN,Perfil metal yeso 70mm,perfiles_yeso,721691,VN,UY,5791.47,u,18998.0,2525.96,94.99,0.12,0.22,Nueva Palmira,sea,Perfil metal yeso 70mm - BL ref 509
SEED-00510,2026-04-24,Pisos y Revestimientos S.A.,21222333445,Guangdong PVC Ceiling Ltd.,CN,Placa fenólica 18mm,fenolicos,441233,CN,UY,5121.81,m2,132167.01,14511.68,660.84,0.1,0.22,Zarate AR,sea,Placa fenólica 18mm - BL ref 510
SEED-00511,2026-04-24,Revestimientos Premium S.A.,21555666778,Jiangsu Door Systems Co.,CN,MDF melamina 18mm,mdf,441114,CN,UY,6252.21,m3,1746159.69,236791.43,8730.8,0.08,0.22,Zarate AR,sea,MDF melamina 18mm - BL ref 511
SEED-00512,2026-04-24,Distribuidora Casamax S.A.,211234560018,Shandong SPC Flooring Group,CN,Puerta semi blindada,puertas_semi_blindada,441821,CN,UY,11682.24,u,2212592.89,281717.08,11062.96,0.12,0.22,Montevideo,sea,Puerta semi blindada - BL ref 512
SEED-00513,2026-04-27,Distribuidora Casamax S.A.,211234560018,Brazil Timber Export S.A.,BR,Placa simil mármol UV,placas_simil_marmol,681019,BR,UY,6822.85,m2,158589.55,25110.38,792.95,0.12,0.22,Santos BR,sea,Placa simil mármol UV - BL ref 513
SEED-00514,2026-04-27,Grupo Andino Building,20111222334,Vietnam Stone Flex Co.,VN,Tablero OSB 15mm,osb,441233,VN,UY,1224.33,m3,235624.96,24142.0,1178.12,0.08,0.22,Zarate AR,sea,Tablero OSB 15mm - BL ref 514
SEED-00515,2026-04-27,Importadora Construya UY,219876540012,Turkey Marble Panel Inc.,TR,Puerta semi blindada,puertas_semi_blindada,441821,TR,UY,5145.97,u,875223.13,105299.63,4376.12,0.12,0.22,Montevideo,sea,Puerta semi blindada - BL ref 515
SEED-00516,2026-05-02,Maderas Uruguay Import,21888999001,Guangdong WPC Advanced Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,8867.2,m2,78787.97,11204.96,393.94,0.14,0.22,Montevideo,sea,Deck WPC exterior - BL ref 516
SEED-00517,2026-05-02,Revestimientos Premium S.A.,21555666778,Guangdong PVC Ceiling Ltd.,CN,Placa simil mármol UV,placas_simil_marmol,681019,CN,UY,4046.17,m2,92956.95,12313.04,464.78,0.12,0.22,Zarate AR,sea,Placa simil mármol UV - BL ref 517
SEED-00518,2026-05-02,Grupo Andino Building,20111222334,Zhejiang WPC New Materials Co.,CN,Perfil metal yeso 70mm,perfiles_yeso,721691,CN,UY,6108.66,u,14825.57,1475.84,74.13,0.12,0.22,Santos BR,sea,Perfil metal yeso 70mm - BL ref 518
SEED-00519,2026-05-02,Maderas Uruguay Import,21888999001,Shandong SPC Flooring Group,CN,Placa fenólica 18mm,fenolicos,441233,CN,UY,4138.23,m2,135483.84,21348.94,677.42,0.1,0.22,Zarate AR,sea,Placa fenólica 18mm - BL ref 519
SEED-00520,2026-05-02,Pisos y Revestimientos S.A.,21222333445,Fujian OSB Manufacturing,CN,Puerta semi blindada,puertas_semi_blindada,441821,CN,UY,2383.39,u,216028.98,28103.28,1080.14,0.12,0.22,Santos BR,sea,Puerta semi blindada - BL ref 520
SEED-00521,2026-05-04,Maderas Uruguay Import,21888999001,Vietnam Stone Flex Co.,VN,Madera pino radiata,madera,440710,VN,UY,3171.45,m3,1761624.04,263542.69,8808.12,0.08,0.22,Nueva Palmira,sea,Madera pino radiata - BL ref 521
SEED-00522,2026-05-04,Materiales del Plata S.R.L.,30709876543,Guangdong WPC Advanced Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,7709.11,m2,88950.68,8719.26,444.75,0.14,0.22,Montevideo,sea,Deck WPC exterior - BL ref 522
SEED-00523,2026-05-04,Revestimientos Premium S.A.,21555666778,Guangdong PVC Ceiling Ltd.,CN,Perfil metal yeso 70mm,perfiles_yeso,721691,CN,UY,4055.31,u,5494.68,532.29,27.47,0.12,0.22,Santos BR,sea,Perfil metal yeso 70mm - BL ref 523
SEED-00524,2026-05-04,Maderas Uruguay Import,21888999001,Brazil Timber Export S.A.,BR,Tablero OSB 15mm,osb,441233,BR,UY,1920.5,m3,547952.61,83841.3,2739.76,0.08,0.22,Zarate AR,sea,Tablero OSB 15mm - BL ref 524
SEED-00525,2026-05-04,Importadora Construya UY,219876540012,Chile MDF Industries,CL,Placa fenólica 18mm,fenolicos,441233,CL,UY,8566.73,m2,154611.48,20050.07,773.06,0.1,0.22,Zarate AR,sea,Placa fenólica 18mm - BL ref 525
SEED-00526,2026-05-04,Importadora Construya UY,219876540012,Brazil Timber Export S.A.,BR,Puerta semi blindada,puertas_semi_blindada,441821,BR,UY,9599.39,u,1738899.57,234505.73,8694.5,0.12,0.22,Zarate AR,sea,Puerta semi blindada - BL ref 526
SEED-00527,2026-05-08,Maderas Uruguay Import,21888999001,Vietnam Stone Flex Co.,VN,Madera pino radiata,madera,440710,VN,UY,10632.32,m3,4681841.93,538935.78,23409.21,0.08,0.22,Zarate AR,sea,Madera pino radiata - BL ref 527
SEED-00528,2026-05-08,Distribuidora Casamax S.A.,211234560018,Guangdong WPC Advanced Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,2768.63,m2,45662.43,6800.3,228.31,0.14,0.22,Nueva Palmira,sea,Deck WPC exterior - BL ref 528
SEED-00529,2026-05-08,Maderas Uruguay Import,21888999001,Guangdong PVC Ceiling Ltd.,CN,Placa simil mármol UV,placas_simil_marmol,681019,CN,UY,8947.16,m2,235074.85,35136.9,1175.37,0.12,0.22,Montevideo,sea,Placa simil mármol UV - BL ref 529
SEED-00530,2026-05-08,Distribuidora Casamax S.A.,211234560018,Fujian OSB Manufacturing,CN,Tablero OSB 15mm,osb,441233,CN,UY,3718.9,m3,1234591.53,157752.89,6172.96,0.08,0.22,Nueva Palmira,sea,Tablero OSB 15mm - BL ref 530
SEED-00531,2026-05-08,Materiales del Plata S.R.L.,30709876543,Chile MDF Industries,CL,Placa fenólica 18mm,fenolicos,441233,CL,UY,2299.47,m2,57538.4,5543.18,287.69,0.1,0.22,Zarate AR,sea,Placa fenólica 18mm - BL ref 531
SEED-00532,2026-05-08,Maderas Uruguay Import,21888999001,Brazil Timber Export S.A.,BR,MDF melamina 18mm,mdf,441114,BR,UY,10297.4,m3,4828883.37,490658.25,24144.42,0.08,0.22,Nueva Palmira,sea,MDF melamina 18mm - BL ref 532
SEED-00533,2026-05-08,Materiales del Plata S.R.L.,30709876543,Shandong SPC Flooring Group,CN,Puerta semi blindada,puertas_semi_blindada,441821,CN,UY,9042.3,u,1358813.2,156420.72,6794.07,0.12,0.22,Nueva Palmira,sea,Puerta semi blindada - BL ref 533
SEED-00534,2026-05-13,Importadora Construya UY,219876540012,Vietnam Stone Flex Co.,VN,Madera pino radiata,madera,440710,VN,UY,3421.01,m3,1689405.09,213290.71,8447.03,0.08,0.22,Zarate AR,sea,Madera pino radiata - BL ref 534
SEED-00535,2026-05-13,Grupo Andino Building,20111222334,Guangdong WPC Advanced Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,10673.38,m2,91349.89,12368.48,456.75,0.14,0.22,Montevideo,sea,Deck WPC exterior - BL ref 535
SEED-00536,2026-05-13,Pisos y Revestimientos S.A.,21222333445,Chile MDF Industries,CL,Placa simil mármol UV,placas_simil_marmol,681019,CL,UY,10150.57,m2,164571.77,21082.39,822.86,0.12,0.22,Nueva Palmira,sea,Placa simil mármol UV - BL ref 536
SEED-00537,2026-05-13,Grupo Andino Building,20111222334,Vietnam Stone Flex Co.,VN,Piedra flexible mural,piedra_flexible,680300,VN,UY,7382.0,m2,126114.38,12037.44,630.57,0.1,0.22,Zarate AR,sea,Piedra flexible mural - BL ref 537
SEED-00538,2026-05-13,Materiales del Plata S.R.L.,30709876543,Fujian OSB Manufacturing,CN,Perfil metal yeso 70mm,perfiles_yeso,721691,CN,UY,5345.43,u,16462.02,1879.18,82.31,0.12,0.22,Santos BR,sea,Perfil metal yeso 70mm - BL ref 538
SEED-00539,2026-05-13,Materiales del Plata S.R.L.,30709876543,Jiangsu Door Systems Co.,CN,Tablero OSB 15mm,osb,441233,CN,UY,2654.79,m3,512653.22,69230.43,2563.27,0.08,0.22,Nueva Palmira,sea,Tablero OSB 15mm - BL ref 539
SEED-00540,2026-05-13,Materiales del Plata S.R.L.,30709876543,Vietnam Stone Flex Co.,VN,Placa fenólica 18mm,fenolicos,441233,VN,UY,7542.63,m2,236379.25,32213.21,1181.9,0.1,0.22,Santos BR,sea,Placa fenólica 18mm - BL ref 540
SEED-00541,2026-05-18,Revestimientos Premium S.A.,21555666778,Guangdong WPC Advanced Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,2605.96,m2,51251.7,4693.18,256.26,0.14,0.22,Montevideo,sea,Deck WPC exterior - BL ref 541
SEED-00542,2026-05-18,Revestimientos Premium S.A.,21555666778,Shandong SPC Flooring Group,CN,Cielorraso PVC blanco,cielorraso_pvc,392590,CN,UY,2308.91,m2,10506.86,1600.78,52.53,0.14,0.22,Nueva Palmira,sea,Cielorraso PVC blanco - BL ref 542
SEED-00543,2026-05-18,Importadora Construya UY,219876540012,Shandong SPC Flooring Group,CN,Placa simil mármol UV,placas_simil_marmol,681019,CN,UY,6586.38,m2,121764.39,19220.15,608.82,0.12,0.22,Montevideo,sea,Placa simil mármol UV - BL ref 543
SEED-00544,2026-05-18,Revestimientos Premium S.A.,21555666778,Jiangsu Door Systems Co.,CN,Placa fenólica 18mm,fenolicos,441233,CN,UY,10513.79,m2,193572.92,28673.08,967.86,0.1,0.22,Nueva Palmira,sea,Placa fenólica 18mm - BL ref 544
SEED-00545,2026-05-21,Materiales del Plata S.R.L.,30709876543,Guangdong WPC Advanced Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,8910.89,m2,114036.2,13883.1,570.18,0.14,0.22,Montevideo,sea,Deck WPC exterior - BL ref 545
SEED-00546,2026-05-21,Grupo Andino Building,20111222334,Shandong SPC Flooring Group,CN,Cielorraso PVC blanco,cielorraso_pvc,392590,CN,UY,2015.99,m2,6671.71,1001.9,33.36,0.14,0.22,Santos BR,sea,Cielorraso PVC blanco - BL ref 546
SEED-00547,2026-05-21,Revestimientos Premium S.A.,21555666778,Zhejiang WPC New Materials Co.,CN,Perfil metal yeso 70mm,perfiles_yeso,721691,CN,UY,10630.83,u,25750.94,3673.8,128.75,0.12,0.22,Montevideo,sea,Perfil metal yeso 70mm - BL ref 547
SEED-00548,2026-05-21,Materiales del Plata S.R.L.,30709876543,Vietnam SPC Industries,VN,Piso SPC click 5mm,pisos_spc,391810,VN,UY,10902.23,m2,107425.93,9677.36,537.13,0.14,0.22,Santos BR,sea,Piso SPC click 5mm - BL ref 548
SEED-00549,2026-05-21,Importadora Construya UY,219876540012,Zhejiang WPC New Materials Co.,CN,Tablero OSB 15mm,osb,441233,CN,UY,8613.6,m3,2178573.81,339181.1,10892.87,0.08,0.22,Santos BR,sea,Tablero OSB 15mm - BL ref 549
SEED-00550,2026-05-21,Revestimientos Premium S.A.,21555666778,Guangdong PVC Ceiling Ltd.,CN,MDF melamina 18mm,mdf,441114,CN,UY,5565.48,m3,1883974.85,289578.19,9419.87,0.08,0.22,Montevideo,sea,MDF melamina 18mm - BL ref 550
SEED-00551,2026-05-21,Revestimientos Premium S.A.,21555666778,Turkey Marble Panel Inc.,TR,Puerta semi blindada,puertas_semi_blindada,441821,TR,UY,3687.42,u,316153.4,44911.23,1580.77,0.12,0.22,Montevideo,sea,Puerta semi blindada - BL ref 551
SEED-00552,2026-05-23,Grupo Andino Building,20111222334,Brazil Timber Export S.A.,BR,Madera pino radiata,madera,440710,BR,UY,8502.99,m3,3419345.17,394451.85,17096.73,0.08,0.22,Nueva Palmira,sea,Madera pino radiata - BL ref 552
SEED-00553,2026-05-23,Revestimientos Premium S.A.,21555666778,Guangdong WPC Advanced Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,3640.69,m2,72703.4,8698.91,363.52,0.14,0.22,Zarate AR,sea,Deck WPC exterior - BL ref 553
SEED-00554,2026-05-23,Materiales del Plata S.R.L.,30709876543,Turkey Marble Panel Inc.,TR,Piedra flexible mural,piedra_flexible,680300,TR,UY,6983.58,m2,97896.27,10035.38,489.48,0.1,0.22,Santos BR,sea,Piedra flexible mural - BL ref 554
SEED-00555,2026-05-23,Importadora Construya UY,219876540012,Vietnam Stone Flex Co.,VN,Perfil metal yeso 70mm,perfiles_yeso,721691,VN,UY,9470.98,u,20037.74,1997.06,100.19,0.12,0.22,Montevideo,sea,Perfil metal yeso 70mm - BL ref 555
SEED-00556,2026-05-23,Maderas Uruguay Import,21888999001,Shandong SPC Flooring Group,CN,Tablero OSB 15mm,osb,441233,CN,UY,1923.12,m3,512354.56,74304.57,2561.77,0.08,0.22,Montevideo,sea,Tablero OSB 15mm - BL ref 556
SEED-00557,2026-05-23,Maderas Uruguay Import,21888999001,Zhejiang WPC New Materials Co.,CN,Placa fenólica 18mm,fenolicos,441233,CN,UY,9808.94,m2,308639.37,37967.83,1543.2,0.1,0.22,Santos BR,sea,Placa fenólica 18mm - BL ref 557
SEED-00558,2026-05-23,Importadora Construya UY,219876540012,Brazil Timber Export S.A.,BR,MDF melamina 18mm,mdf,441114,BR,UY,4953.35,m3,2106508.08,326820.41,10532.54,0.08,0.22,Santos BR,sea,MDF melamina 18mm - BL ref 558
SEED-00559,2026-05-27,Materiales del Plata S.R.L.,30709876543,Fujian OSB Manufacturing,CN,Perfil metal yeso 70mm,perfiles_yeso,721691,CN,UY,4003.27,u,5113.38,674.79,25.57,0.12,0.22,Nueva Palmira,sea,Perfil metal yeso 70mm - BL ref 559
SEED-00560,2026-05-27,Maderas Uruguay Import,21888999001,Zhejiang WPC New Materials Co.,CN,Placa fenólica 18mm,fenolicos,441233,CN,UY,11727.23,m2,196276.96,21456.13,981.38,0.1,0.22,Santos BR,sea,Placa fenólica 18mm - BL ref 560
SEED-00561,2026-05-27,Grupo Andino Building,20111222334,Turkey Marble Panel Inc.,TR,MDF melamina 18mm,mdf,441114,TR,UY,7364.1,m3,2968298.42,281404.19,14841.49,0.08,0.22,Montevideo,sea,MDF melamina 18mm - BL ref 561
SEED-00562,2026-05-27,Maderas Uruguay Import,21888999001,Fujian OSB Manufacturing,CN,Puerta semi blindada,puertas_semi_blindada,441821,CN,UY,11048.1,u,1458270.3,229575.69,7291.35,0.12,0.22,Zarate AR,sea,Puerta semi blindada - BL ref 562
SEED-00563,2026-05-30,Grupo Andino Building,20111222334,Guangdong WPC Advanced Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,7238.96,m2,84373.74,9998.24,421.87,0.14,0.22,Montevideo,sea,Deck WPC exterior - BL ref 563
SEED-00564,2026-05-30,Importadora Construya UY,219876540012,Guangdong PVC Ceiling Ltd.,CN,Placa simil mármol UV,placas_simil_marmol,681019,CN,UY,9792.95,m2,267419.51,40468.04,1337.1,0.12,0.22,Zarate AR,sea,Placa simil mármol UV - BL ref 564
SEED-00565,2026-05-30,Grupo Andino Building,20111222334,Zhejiang WPC New Materials Co.,CN,Puerta semi blindada,puertas_semi_blindada,441821,CN,UY,6198.07,u,742563.92,86721.91,3712.82,0.12,0.22,Nueva Palmira,sea,Puerta semi blindada - BL ref 565
SEED-00566,2026-06-02,Importadora Construya UY,219876540012,Guangdong WPC Advanced Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,6584.85,m2,53575.16,7942.65,267.88,0.14,0.22,Nueva Palmira,sea,Deck WPC exterior - BL ref 566
SEED-00567,2026-06-02,Grupo Andino Building,20111222334,Vietnam Stone Flex Co.,VN,Cielorraso PVC blanco,cielorraso_pvc,392590,VN,UY,1651.52,m2,10281.68,1268.34,51.41,0.14,0.22,Zarate AR,sea,Cielorraso PVC blanco - BL ref 567
SEED-00568,2026-06-02,Revestimientos Premium S.A.,21555666778,Chile MDF Industries,CL,Placa simil mármol UV,placas_simil_marmol,681019,CL,UY,2847.19,m2,68157.46,10572.44,340.79,0.12,0.22,Nueva Palmira,sea,Placa simil mármol UV - BL ref 568
SEED-00569,2026-06-02,Materiales del Plata S.R.L.,30709876543,Brazil Timber Export S.A.,BR,Piedra flexible mural,piedra_flexible,680300,BR,UY,9036.81,m2,152312.56,15912.78,761.56,0.1,0.22,Nueva Palmira,sea,Piedra flexible mural - BL ref 569
SEED-00570,2026-06-02,Pisos y Revestimientos S.A.,21222333445,Guangdong PVC Ceiling Ltd.,CN,Tablero OSB 15mm,osb,441233,CN,UY,2142.64,m3,414264.2,64999.95,2071.32,0.08,0.22,Santos BR,sea,Tablero OSB 15mm - BL ref 570
SEED-00571,2026-06-02,Distribuidora Casamax S.A.,211234560018,Jiangsu Door Systems Co.,CN,Puerta semi blindada,puertas_semi_blindada,441821,CN,UY,4957.4,u,632471.45,96684.95,3162.36,0.12,0.22,Zarate AR,sea,Puerta semi blindada - BL ref 571
SEED-00572,2026-06-07,Pisos y Revestimientos S.A.,21222333445,Fujian OSB Manufacturing,CN,Madera pino radiata,madera,440710,CN,UY,3938.99,m3,1487930.33,193976.36,7439.65,0.08,0.22,Montevideo,sea,Madera pino radiata - BL ref 572
SEED-00573,2026-06-07,Grupo Andino Building,20111222334,Guangdong WPC Advanced Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,6157.18,m2,95871.92,12000.6,479.36,0.14,0.22,Santos BR,sea,Deck WPC exterior - BL ref 573
SEED-00574,2026-06-07,Distribuidora Casamax S.A.,211234560018,Fujian OSB Manufacturing,CN,Piedra flexible mural,piedra_flexible,680300,CN,UY,5952.79,m2,90499.64,8219.85,452.5,0.1,0.22,Nueva Palmira,sea,Piedra flexible mural - BL ref 574
SEED-00575,2026-06-07,Distribuidora Casamax S.A.,211234560018,Vietnam Stone Flex Co.,VN,Perfil metal yeso 70mm,perfiles_yeso,721691,VN,UY,4849.95,u,15433.69,1591.22,77.17,0.12,0.22,Zarate AR,sea,Perfil metal yeso 70mm - BL ref 575
SEED-00576,2026-06-07,Grupo Andino Building,20111222334,Vietnam SPC Industries,VN,Piso SPC click 5mm,pisos_spc,391810,VN,UY,11535.5,m2,93297.6,9597.89,466.49,0.14,0.22,Santos BR,sea,Piso SPC click 5mm - BL ref 576
SEED-00577,2026-06-07,Maderas Uruguay Import,21888999001,Vietnam Stone Flex Co.,VN,Tablero OSB 15mm,osb,441233,VN,UY,4888.87,m3,1212932.27,147433.17,6064.66,0.08,0.22,Nueva Palmira,sea,Tablero OSB 15mm - BL ref 577
SEED-00578,2026-06-11,Pisos y Revestimientos S.A.,21222333445,Shandong SPC Flooring Group,CN,Placa simil mármol UV,placas_simil_marmol,681019,CN,UY,6097.45,m2,74119.85,8857.8,370.6,0.12,0.22,Nueva Palmira,sea,Placa simil mármol UV - BL ref 578
SEED-00579,2026-06-11,Maderas Uruguay Import,21888999001,Vietnam SPC Industries,VN,Piso SPC click 5mm,pisos_spc,391810,VN,UY,4336.15,m2,40671.27,4374.93,203.36,0.14,0.22,Montevideo,sea,Piso SPC click 5mm - BL ref 579
SEED-00580,2026-06-11,Maderas Uruguay Import,21888999001,Shandong SPC Flooring Group,CN,Tablero OSB 15mm,osb,441233,CN,UY,1472.41,m3,468740.36,57822.76,2343.7,0.08,0.22,Montevideo,sea,Tablero OSB 15mm - BL ref 580
SEED-00581,2026-06-11,Importadora Construya UY,219876540012,Chile MDF Industries,CL,Placa fenólica 18mm,fenolicos,441233,CL,UY,4842.77,m2,126914.48,19700.82,634.57,0.1,0.22,Zarate AR,sea,Placa fenólica 18mm - BL ref 581
SEED-00582,2026-06-11,Grupo Andino Building,20111222334,Guangdong PVC Ceiling Ltd.,CN,MDF melamina 18mm,mdf,441114,CN,UY,4732.21,m3,2069510.35,269822.27,10347.55,0.08,0.22,Nueva Palmira,sea,MDF melamina 18mm - BL ref 582
SEED-00583,2026-06-15,Maderas Uruguay Import,21888999001,Fujian OSB Manufacturing,CN,Madera pino radiata,madera,440710,CN,UY,6259.93,m3,3201934.18,487572.19,16009.67,0.08,0.22,Santos BR,sea,Madera pino radiata - BL ref 583
SEED-00584,2026-06-15,Materiales del Plata S.R.L.,30709876543,Shandong SPC Flooring Group,CN,Cielorraso PVC blanco,cielorraso_pvc,392590,CN,UY,7974.5,m2,49555.67,5923.25,247.78,0.14,0.22,Santos BR,sea,Cielorraso PVC blanco - BL ref 584
SEED-00585,2026-06-15,Materiales del Plata S.R.L.,30709876543,Vietnam Stone Flex Co.,VN,Piedra flexible mural,piedra_flexible,680300,VN,UY,3356.04,m2,39775.46,4391.01,198.88,0.1,0.22,Zarate AR,sea,Piedra flexible mural - BL ref 585
SEED-00586,2026-06-15,Grupo Andino Building,20111222334,Vietnam SPC Industries,VN,Piso SPC click 5mm,pisos_spc,391810,VN,UY,9546.91,m2,128395.71,18277.47,641.98,0.14,0.22,Santos BR,sea,Piso SPC click 5mm - BL ref 586
SEED-00587,2026-06-15,Materiales del Plata S.R.L.,30709876543,Zhejiang WPC New Materials Co.,CN,Tablero OSB 15mm,osb,441233,CN,UY,2200.45,m3,483849.52,52069.61,2419.25,0.08,0.22,Montevideo,sea,Tablero OSB 15mm - BL ref 587
SEED-00588,2026-06-15,Grupo Andino Building,20111222334,Guangdong PVC Ceiling Ltd.,CN,Placa fenólica 18mm,fenolicos,441233,CN,UY,1870.2,m2,63092.83,7768.18,315.46,0.1,0.22,Montevideo,sea,Placa fenólica 18mm - BL ref 588
SEED-00589,2026-06-15,Grupo Andino Building,20111222334,Fujian OSB Manufacturing,CN,MDF melamina 18mm,mdf,441114,CN,UY,9367.96,m3,2625108.46,264792.6,13125.54,0.08,0.22,Santos BR,sea,MDF melamina 18mm - BL ref 589
SEED-00590,2026-06-15,Materiales del Plata S.R.L.,30709876543,Chile MDF Industries,CL,Puerta semi blindada,puertas_semi_blindada,441821,CL,UY,5763.4,u,588244.77,74631.77,2941.22,0.12,0.22,Nueva Palmira,sea,Puerta semi blindada - BL ref 590
SEED-00591,2026-06-17,Importadora Construya UY,219876540012,Vietnam Stone Flex Co.,VN,Madera pino radiata,madera,440710,VN,UY,10479.5,m3,4626388.05,698412.86,23131.94,0.08,0.22,Zarate AR,sea,Madera pino radiata - BL ref 591
SEED-00592,2026-06-17,Materiales del Plata S.R.L.,30709876543,Guangdong WPC Advanced Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,11658.87,m2,207139.88,21209.58,1035.7,0.14,0.22,Santos BR,sea,Deck WPC exterior - BL ref 592
SEED-00593,2026-06-17,Maderas Uruguay Import,21888999001,Fujian OSB Manufacturing,CN,Perfil metal yeso 70mm,perfiles_yeso,721691,CN,UY,4268.21,u,8529.96,1089.93,42.65,0.12,0.22,Montevideo,sea,Perfil metal yeso 70mm - BL ref 593
SEED-00594,2026-06-17,Importadora Construya UY,219876540012,Vietnam SPC Industries,VN,Piso SPC click 5mm,pisos_spc,391810,VN,UY,5416.68,m2,34674.65,3146.34,173.37,0.14,0.22,Nueva Palmira,sea,Piso SPC click 5mm - BL ref 594
SEED-00595,2026-06-17,Grupo Andino Building,20111222334,Fujian OSB Manufacturing,CN,Tablero OSB 15mm,osb,441233,CN,UY,893.15,m3,300772.75,47006.88,1503.86,0.08,0.22,Santos BR,sea,Tablero OSB 15mm - BL ref 595
SEED-00596,2026-06-17,Pisos y Revestimientos S.A.,21222333445,Turkey Marble Panel Inc.,TR,Placa fenólica 18mm,fenolicos,441233,TR,UY,9737.21,m2,262321.17,38239.53,1311.61,0.1,0.22,Zarate AR,sea,Placa fenólica 18mm - BL ref 596
SEED-00597,2026-06-17,Revestimientos Premium S.A.,21555666778,Turkey Marble Panel Inc.,TR,MDF melamina 18mm,mdf,441114,TR,UY,5221.22,m3,1643444.91,192744.25,8217.22,0.08,0.22,Santos BR,sea,MDF melamina 18mm - BL ref 597
SEED-00598,2026-06-17,Distribuidora Casamax S.A.,211234560018,Turkey Marble Panel Inc.,TR,Puerta semi blindada,puertas_semi_blindada,441821,TR,UY,7803.62,u,1207550.56,176298.92,6037.75,0.12,0.22,Zarate AR,sea,Puerta semi blindada - BL ref 598
SEED-00599,2026-06-21,Importadora Construya UY,219876540012,Guangdong WPC Advanced Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,5424.52,m2,108212.38,11120.82,541.06,0.14,0.22,Zarate AR,sea,Deck WPC exterior - BL ref 599
SEED-00600,2026-06-21,Grupo Andino Building,20111222334,Jiangsu Door Systems Co.,CN,Cielorraso PVC blanco,cielorraso_pvc,392590,CN,UY,3847.9,m2,19204.93,1980.9,96.02,0.14,0.22,Montevideo,sea,Cielorraso PVC blanco - BL ref 600
SEED-00601,2026-06-21,Revestimientos Premium S.A.,21555666778,Zhejiang WPC New Materials Co.,CN,Placa simil mármol UV,placas_simil_marmol,681019,CN,UY,2882.5,m2,39306.85,4278.3,196.53,0.12,0.22,Santos BR,sea,Placa simil mármol UV - BL ref 601
SEED-00602,2026-06-21,Materiales del Plata S.R.L.,30709876543,Zhejiang WPC New Materials Co.,CN,Perfil metal yeso 70mm,perfiles_yeso,721691,CN,UY,6328.09,u,12570.12,1405.47,62.85,0.12,0.22,Santos BR,sea,Perfil metal yeso 70mm - BL ref 602
SEED-00603,2026-06-21,Pisos y Revestimientos S.A.,21222333445,Zhejiang WPC New Materials Co.,CN,Tablero OSB 15mm,osb,441233,CN,UY,4498.78,m3,1454918.37,227862.16,7274.59,0.08,0.22,Montevideo,sea,Tablero OSB 15mm - BL ref 603
SEED-00604,2026-06-21,Grupo Andino Building,20111222334,Guangdong PVC Ceiling Ltd.,CN,Placa fenólica 18mm,fenolicos,441233,CN,UY,6883.75,m2,128258.54,19584.94,641.29,0.1,0.22,Zarate AR,sea,Placa fenólica 18mm - BL ref 604
SEED-00605,2026-06-23,Grupo Andino Building,20111222334,Brazil Timber Export S.A.,BR,Cielorraso PVC blanco,cielorraso_pvc,392590,BR,UY,9061.33,m2,23867.92,2918.05,119.34,0.14,0.22,Montevideo,sea,Cielorraso PVC blanco - BL ref 605
SEED-00606,2026-06-23,Materiales del Plata S.R.L.,30709876543,Jiangsu Door Systems Co.,CN,Placa simil mármol UV,placas_simil_marmol,681019,CN,UY,5158.18,m2,141227.99,21965.9,706.14,0.12,0.22,Nueva Palmira,sea,Placa simil mármol UV - BL ref 606
SEED-00607,2026-06-23,Revestimientos Premium S.A.,21555666778,Fujian OSB Manufacturing,CN,Perfil metal yeso 70mm,perfiles_yeso,721691,CN,UY,2167.98,u,5001.16,554.71,25.01,0.12,0.22,Zarate AR,sea,Perfil metal yeso 70mm - BL ref 607
SEED-00608,2026-06-23,Distribuidora Casamax S.A.,211234560018,Brazil Timber Export S.A.,BR,Placa fenólica 18mm,fenolicos,441233,BR,UY,7888.58,m2,169527.71,17243.55,847.64,0.1,0.22,Zarate AR,sea,Placa fenólica 18mm - BL ref 608
SEED-00609,2026-06-23,Materiales del Plata S.R.L.,30709876543,Zhejiang WPC New Materials Co.,CN,Puerta semi blindada,puertas_semi_blindada,441821,CN,UY,11650.95,u,1904294.16,263464.05,9521.47,0.12,0.22,Nueva Palmira,sea,Puerta semi blindada - BL ref 609
SEED-00610,2026-06-27,Grupo Andino Building,20111222334,Guangdong WPC Advanced Co.,CN,Deck WPC exterior,wpc,391890,CN,UY,1823.7,m2,30384.72,4714.48,151.92,0.14,0.22,Montevideo,sea,Deck WPC exterior - BL ref 610
